6907619/rabbitmq-performance.csv.cpu_usage,n,6907619/rabbitmq-performance.csv.lat99,6907619/rabbitmq-performance.csv.ram_limit,6907619/rabbitmq-performance.csv.min,6907619/rabbitmq-performance.csv.lat50,6907619/rabbitmq-performance.csv.lat95,6907619/rabbitmq-performance.csv.ram_usage,6907619/rabbitmq-performance.csv.cpu_limit,6907619/rabbitmq-performance.csv.time,6907619/rabbitmq-reduced.csv.n,6907619/rabbitmq-reduced.csv.cpu_limit,6907619/rabbitmq-reduced.csv.lat99,6907619/rabbitmq-performance.csv.lat75
1.786754,200,231459,3328M,4608,119435,201757,454197248.0,4.0,1647321651,150,2.0,21313662,152627
0.73287,450,82070043,3328M,77807086,80385837,81724771,1305116672.0,2.0,1647321689,150,2.0,21313662,81037246
1.137042,350,41268244,3328M,19479843,36179036,40336597,1159798784.0,3.0,1647321696,150,2.0,21313662,38219213
0.302511,400,96325522,3840M,93904745,95289988,95958234,1208954880.0,1.0,1647321710,450,1.5,87829898,95563413
1.786754,200,221328,3328M,2888,108519,196908,433217536.0,4.0,1647321797,150,2.0,21313662,139415
1.168111,350,40285769,3328M,22711643,36538469,39503721,1176309760.0,3.0,1647321850,150,2.0,21313662,38187196
0.733325,450,81434213,3328M,77558755,79901950,81118584,1303019520.0,2.0,1647321850,150,2.0,21313662,80405777
0.296194,450,97036469,3840M,94997520,96186289,96887125,1193836544.0,1.0,1647321885,450,1.5,87829898,96542430
1.75385,250,841262,3328M,53184,325675,767204,543719424.0,4.0,1647321945,150,2.0,21313662,495767
1.168111,350,41620634,3328M,22867019,35942249,40632974,1155629056.0,3.0,1647322003,150,2.0,21313662,38484093
0.727793,500,84909358,3328M,80634548,83257978,84493254,1506594816.0,2.0,1647322012,150,2.0,21313662,83816252
0.295405,450,97248834,3840M,95785624,96627028,97136889,1323388928.0,1.0,1647322058,450,1.5,87829898,96916063
1.718031,250,370139,3328M,50371,204182,311741,510873600.0,4.0,1647322093,150,2.0,21313662,245258
1.204038,400,48399676,3328M,37927197,45270830,47818817,1257447424.0,3.0,1647322157,150,2.0,21313662,46675903
0.723331,500,84414238,3328M,81007719,82932272,84086249,1506594816.0,2.0,1647322174,150,2.0,21313662,83470837
0.298303,500,98780546,3840M,96302653,97714899,98631887,1323388928.0,1.0,1647322229,450,1.5,87829898,98011847
1.722134,250,429405,3328M,37023,220440,371958,523923456.0,4.0,1647322241,150,2.0,21313662,283943
1.223806,400,48607261,3328M,38495289,44653641,48102468,1226706944.0,3.0,1647322310,150,2.0,21313662,46332061
0.723932,500,84308958,3328M,80660286,82913601,83968737,1407934464.0,2.0,1647322335,150,2.0,21313662,83364732
1.703644,300,3439290,3328M,360703,1995250,3203845,798760960.0,4.0,1647322391,150,2.0,21313662,2590350
0.296313,500,98370145,3840M,96560597,97382555,98183404,1417203712.0,1.0,1647322407,450,1.5,87829898,97756219
1.252825,400,48703502,3328M,31599134,45580967,48173010,1318641664.0,3.0,1647322465,150,2.0,21313662,47031254
0.715267,550,85777989,3328M,81263159,84291660,85342655,1687056384.0,2.0,1647322499,150,2.0,21313662,84712990
1.703655,300,4827686,3328M,216637,2130303,4550446,792645632.0,4.0,1647322541,150,2.0,21313662,3583288
0.296852,550,98209524,3840M,96781353,97621534,98024941,1319952384.0,1.0,1647322590,450,1.5,87829898,97811517
1.241143,450,55149875,3328M,39073211,51386796,54371423,1501097984.0,3.0,1647322620,150,2.0,21313662,53241979
0.715267,550,86545134,3328M,83254023,85238394,86128959,1687056384.0,2.0,1647322659,150,2.0,21313662,85636466
1.810795,300,3951213,3328M,277362,1924474,3289538,868831232.0,4.0,1647322691,150,2.0,21313662,2710391
0.296369,600,99779149,3840M,97489002,98483502,99316408,1458524160.0,1.0,1647322769,450,1.5,87829898,98847488
1.285358,450,56027458,3328M,43026298,52315325,55308260,1404899328.0,3.0,1647322775,150,2.0,21313662,53870118
0.702705,600,89713010,3328M,85942162,88360667,89362075,1817362432.0,2.0,1647322821,150,2.0,21313662,88888624
1.810795,350,15503081,3328M,3154357,7651333,14188223,1146912768.0,4.0,1647322844,150,2.0,21313662,10086670
1.285358,450,55782857,3328M,41629567,51233558,55159099,1383051264.0,3.0,1647322929,150,2.0,21313662,53408106
0.292564,600,99824711,3840M,97412181,98797516,99675201,1609068544.0,1.0,1647322953,450,1.5,87829898,99254285
0.69246,600,90556114,3328M,87252305,89291629,90224282,1817362432.0,2.0,1647322984,150,2.0,21313662,89706126
1.661233,350,11692310,3328M,3827962,7031393,10620948,1112162304.0,4.0,1647322997,150,2.0,21313662,8443911
1.25718,500,58280203,3328M,47627172,53940344,57384283,1530437632.0,3.0,1647323085,150,2.0,21313662,55471623
0.706415,600,90999569,3328M,88340036,89881153,90690486,1684905984.0,2.0,1647323146,150,2.0,21313662,90216794
1.656786,350,15194956,3328M,3939595,7936885,13905191,1107365888.0,4.0,1647323149,150,2.0,21313662,10380084
1.375756,500,55678009,3328M,44597386,52009395,54937105,1600868352.0,3.0,1647323241,150,2.0,21313662,53334299
1.833377,400,15441213,3328M,3906832,9325860,14032831,1192968192.0,4.0,1647323303,150,2.0,21313662,11665864
0.239567,50,11542374,4096M,10070537,10868043,11408920,356966400.0,1.0,1647323372,350,2.0,10987472,11077010
1.375756,500,58077660,3328M,43992539,54249491,57528025,1459732480.0,3.0,1647323398,150,2.0,21313662,55655680
1.948432,400,1673444,3328M,326311,1119584,1556757,1187094528.0,4.0,1647323456,150,2.0,21313662,1337617
0.268422,50,9807858,4096M,8563455,9221703,9699584,326438912.0,1.0,1647323519,350,2.0,10987472,9423436
1.369824,550,62502513,3328M,49857958,59846293,61927478,1771417600.0,3.0,1647323554,150,2.0,21313662,60841030
0.507075,50,42666,3584M,218,15928,37669,265195520.0,2.0,1647323555,450,0.5,94347139,23640
1.948432,400,13838017,3328M,3779053,7288809,12064943,1308467200.0,4.0,1647323609,150,2.0,21313662,9470509
0.276981,50,10011415,4096M,8940387,9487828,9860296,324575232.0,1.0,1647323667,350,2.0,10987472,9611470
0.595726,50,68218,3584M,206,22554,51877,255741952.0,2.0,1647323698,450,0.5,94347139,35256
1.341774,550,62131235,3328M,48556219,59678056,61569997,1661915136.0,3.0,1647323711,150,2.0,21313662,60693233
1.930513,450,26610178,3328M,5143379,20783101,25916582,1375428608.0,4.0,1647323764,150,2.0,21313662,23093264
0.276981,100,56999714,4096M,55704902,56395499,56812800,458838016.0,1.0,1647323816,350,2.0,10987472,56570816
0.595726,50,79853,3584M,204,33725,66374,269455360.0,2.0,1647323840,450,0.5,94347139,47436
1.343544,550,63218083,3328M,50540153,60388269,62560306,1614716928.0,3.0,1647323869,150,2.0,21313662,61469744
1.902186,450,27156185,3328M,10034025,22550135,26580899,1447628800.0,4.0,1647323918,150,2.0,21313662,24850179
0.275998,100,58585162,4096M,56743931,57740676,58406718,485076992.0,1.0,1647323966,350,2.0,10987472,57993409
0.599218,100,6910209,3584M,1000771,4933675,6358488,414920704.0,2.0,1647323987,450,0.5,94347139,5373103
1.349905,600,66512031,3328M,56978050,63697202,66056538,1729081344.0,3.0,1647324026,150,2.0,21313662,64751008
1.902186,450,31611512,3328M,11814178,25939013,30166420,1431384064.0,4.0,1647324073,150,2.0,21313662,28007399
0.275998,100,59376741,4096M,58004863,58656705,59176080,485076992.0,1.0,1647324115,350,2.0,10987472,58876058
0.55304,100,6135247,3584M,145195,4013021,5807941,427728896.0,2.0,1647324133,450,0.5,94347139,4533228
1.349905,600,67139046,3328M,55723256,63663031,66480252,1773772800.0,3.0,1647324185,150,2.0,21313662,64888921
1.752604,500,39361012,3328M,22205519,34923999,38358936,1576898560.0,4.0,1647324229,150,2.0,21313662,36416530
0.271061,150,75761342,4096M,73958814,74850041,75505576,571101184.0,1.0,1647324266,350,2.0,10987472,75098129
0.58612,100,1674228,3584M,36382,485047,1422732,458596352.0,2.0,1647324278,450,0.5,94347139,673790
1.350663,600,68405542,3328M,59497549,65351049,67742937,1801121792.0,3.0,1647324343,150,2.0,21313662,66349332
1.7474,500,41158438,3328M,21978727,38074802,40610936,1524371456.0,4.0,1647324385,150,2.0,21313662,39112748
0.311967,150,71240179,4096M,69644865,70435992,71143990,556298240.0,1.0,1647324420,350,2.0,10987472,70770161
0.618131,150,7161832,3584M,17351,910290,5832250,633069568.0,2.0,1647324425,450,0.5,94347139,3757518
1.773521,500,36470490,3328M,22779135,32538665,35695491,1611153408.0,4.0,1647324539,150,2.0,21313662,34055480
0.311967,150,77564531,4096M,76018369,76871773,77373073,607457280.0,1.0,1647324573,350,2.0,10987472,77090623
0.618131,150,32026075,3584M,23539243,28008471,31253045,646291456.0,2.0,1647324575,450,0.5,94347139,29049047
1.892445,550,41229115,3328M,24417210,37767812,40452179,1701105664.0,4.0,1647324698,150,2.0,21313662,39084394
0.615933,150,13887855,3584M,2102261,6871659,12396729,596598784.0,2.0,1647324724,450,0.5,94347139,9680315
0.319716,200,77564742,4096M,75952941,76778186,77357259,714846208.0,1.0,1647324728,350,2.0,10987472,76936257
1.892445,550,45028025,3328M,30847078,40299063,43287487,1697538048.0,4.0,1647324854,150,2.0,21313662,41574008
1.012365,50,2996,3584M,199,317,898,257150976.0,3.0,1647324855,450,0.5,94347139,376
0.604279,200,55871270,3584M,43024212,51949305,55599303,786673664.0,2.0,1647324875,450,0.5,94347139,54405879
0.335018,200,82125739,4096M,80252461,81251429,81853945,728059904.0,1.0,1647324884,350,2.0,10987472,81489802
1.004038,50,3169,3584M,194,333,1173,257548288.0,3.0,1647324997,450,0.5,94347139,416
1.885877,550,45675625,3328M,27703889,40562068,44756212,1725288448.0,4.0,1647325010,150,2.0,21313662,42319967
0.604993,200,55201602,3584M,45959987,52397043,54909564,761565184.0,2.0,1647325025,450,0.5,94347139,53844906
0.367955,200,79449373,4096M,77530301,78633933,79219005,682967040.0,1.0,1647325041,350,2.0,10987472,78890808
1.038672,50,6163,3584M,190,329,1263,245366784.0,3.0,1647325139,450,0.5,94347139,409
1.91353,600,48895383,3328M,33660573,44660688,48071209,1901096960.0,4.0,1647325167,150,2.0,21313662,46632705
0.57302,200,54796926,3584M,50361958,52658216,54094146,756752384.0,2.0,1647325176,450,0.5,94347139,53298991
0.352509,250,86552415,4096M,84713881,85615872,86305928,820514816.0,1.0,1647325206,350,2.0,10987472,85911580
1.038672,100,175921,3584M,537,74704,143911,309403648.0,3.0,1647325283,450,0.5,94347139,96432
1.925165,600,47759168,3328M,32265909,43233876,47223064,1840058368.0,4.0,1647325324,150,2.0,21313662,45207362
0.579156,250,61749588,3584M,53239971,58262313,61286286,859373568.0,2.0,1647325327,450,0.5,94347139,60028353
0.333958,300,91000933,4096M,89445456,90308243,90608607,974680064.0,1.0,1647325372,350,2.0,10987472,90435374
1.063917,100,130584,3584M,957,68153,112000,310784000.0,3.0,1647325427,450,0.5,94347139,87062
0.629629,250,60877500,3584M,55730526,58563361,60388335,862437376.0,2.0,1647325480,450,0.5,94347139,59333105
1.925165,600,46734251,3328M,28606722,42710057,45887160,1806659584.0,4.0,1647325481,150,2.0,21313662,44553257
0.313474,300,90004068,4096M,87710889,89014852,89814923,937369600.0,1.0,1647325539,350,2.0,10987472,89491385
1.138728,100,4816,3584M,191,453,2037,314490880.0,3.0,1647325571,450,0.5,94347139,677
0.700935,250,46032222,3584M,36464679,42119665,45372055,881717248.0,2.0,1647325631,450,0.5,94347139,44078246
0.327567,350,95395571,4096M,93180042,94469350,95163233,1078779904.0,1.0,1647325704,350,2.0,10987472,94839162
1.138728,150,345267,3584M,61236,209153,302034,387600384.0,3.0,1647325716,450,0.5,94347139,247150
0.71635,300,68266002,3584M,60095073,65486456,67952028,947138560.0,2.0,1647325784,450,0.5,94347139,67052541
1.129486,150,117765,3584M,230,61628,102064,381673472.0,3.0,1647325861,450,0.5,94347139,76898
0.320863,400,91926767,4096M,90429768,91206831,91757881,1210572800.0,1.0,1647325877,350,2.0,10987472,91437718
0.72983,300,54211237,3584M,44729081,50843129,53498952,959995904.0,2.0,1647325936,450,0.5,94347139,52089526
1.717784,50,600,3584M,181,289,404,248066048.0,4.0,1647325986,450,0.5,94347139,324
1.15004,150,124252,3584M,894,67507,106591,398807040.0,3.0,1647326006,450,0.5,94347139,83816
0.329992,400,95129519,4096M,93241232,94266556,94841127,1115156480.0,1.0,1647326057,350,2.0,10987472,94482203
0.846177,300,57961350,3584M,47445295,53912385,57126188,989925376.0,2.0,1647326092,450,0.5,94347139,55544720
1.147446,50,478,3584M,205,304,403,266194944.0,4.0,1647326128,450,0.5,94347139,336
1.15004,200,233083,3584M,8062,117801,195037,702742528.0,3.0,1647326154,450,0.5,94347139,146403
0.314551,450,98120278,4096M,95900511,97369878,97945724,1303273472.0,1.0,1647326236,350,2.0,10987472,97659884
0.835987,350,66795746,3584M,60867733,65201173,66476204,1052274688.0,2.0,1647326245,450,0.5,94347139,65748816
1.21455,50,494,3584M,214,307,403,248791040.0,4.0,1647326271,450,0.5,94347139,339
1.104441,200,2428839,3584M,35306,134032,248123,740495360.0,3.0,1647326301,450,0.5,94347139,161056
0.800756,350,72789427,3584M,62682183,69962371,72482175,1155309568.0,2.0,1647326400,450,0.5,94347139,71284488
0.303214,450,98031927,4096M,96444679,97322196,97848991,1350901760.0,1.0,1647326406,350,2.0,10987472,97503070
1.424035,100,2928,3584M,178,292,854,293728256.0,4.0,1647326414,450,0.5,94347139,357
1.047162,200,172973,3584M,6016,81167,139661,729079808.0,3.0,1647326448,450,0.5,94347139,101667
0.779211,350,76575977,3584M,67989452,73358717,76039380,1194176512.0,2.0,1647326553,450,0.5,94347139,74980174
1.748586,100,2968,3584M,181,307,1058,316334080.0,4.0,1647326558,450,0.5,94347139,409
0.31145,450,98114788,4096M,96141350,97522045,97972006,1303388160.0,1.0,1647326574,350,2.0,10987472,97758922
1.043364,250,9736224,3584M,2812697,5483019,8689469,889036800.0,3.0,1647326599,450,0.5,94347139,6710122
1.748586,100,4798,3584M,180,310,858,316018688.0,4.0,1647326701,450,0.5,94347139,386
0.688413,400,81102912,3584M,75991280,79507837,80803997,1204477952.0,2.0,1647326708,450,0.5,94347139,80132969
1.075254,250,15772219,3584M,4074214,10546057,15430429,878247936.0,3.0,1647326751,450,0.5,94347139,12744680
0.309773,500,97922148,4096M,96579140,97404906,97824220,1366196224.0,1.0,1647326751,350,2.0,10987472,97591072
1.746244,150,102817,3584M,214,48094,86436,360837120.0,4.0,1647326846,450,0.5,94347139,61296
0.693889,400,76797727,3584M,71349885,74942403,76412843,1238913024.0,2.0,1647326866,450,0.5,94347139,75788914
1.119152,250,16744865,3584M,3962817,10531522,16303229,881418240.0,3.0,1647326902,450,0.5,94347139,13260670
0.305531,550,97538063,4096M,95156182,95930391,97204145,1417732096.0,1.0,1647326937,350,2.0,10987472,96175051
1.78843,150,118212,3584M,755,52470,96988,367697920.0,4.0,1647326991,450,0.5,94347139,71828
0.735225,400,75974749,3584M,71541919,74317166,75712236,1195274240.0,2.0,1647327021,450,0.5,94347139,75025053
1.144282,300,30679127,3584M,6333119,24226424,29819655,1010057216.0,3.0,1647327055,450,0.5,94347139,26698682
0.305531,550,98960017,4096M,96948748,98193933,98716695,1417732096.0,1.0,1647327112,350,2.0,10987472,98434747
1.78843,150,117469,3584M,414,49671,96950,367247360.0,4.0,1647327136,450,0.5,94347139,69053
0.734448,450,79670716,3584M,74756767,77963802,79362514,1395380224.0,2.0,1647327181,450,0.5,94347139,78609135
1.178448,300,28893362,3584M,10572847,23248135,28017549,1041317888.0,3.0,1647327207,450,0.5,94347139,26101342
1.753453,200,230794,3584M,6883,118362,196681,434352128.0,4.0,1647327282,450,0.5,94347139,148067
0.305098,600,99782478,4096M,96962323,98366539,99584464,1435037696.0,1.0,1647327292,350,2.0,10987472,98910071
0.729001,450,79647991,3584M,75498090,78239934,79390489,1338494976.0,2.0,1647327340,450,0.5,94347139,78830380
1.178448,300,28291853,3584M,8235273,23767181,27787121,994230272.0,3.0,1647327359,450,0.5,94347139,25748866
1.744193,200,240570,3584M,4026,126875,204921,448356352.0,4.0,1647327428,450,0.5,94347139,157567
0.30646,600,98900655,4096M,96987775,98368418,98778002,1459249152.0,1.0,1647327475,350,2.0,10987472,98553033
0.734719,450,80348026,3584M,75840861,78903030,79963173,1318416384.0,2.0,1647327498,450,0.5,94347139,79442571
1.182111,350,42643237,3584M,22715927,35938099,41216285,1133309952.0,3.0,1647327513,450,0.5,94347139,38320113
1.743045,200,226505,3584M,4994,115850,182733,452247552.0,4.0,1647327575,450,0.5,94347139,141417
0.307938,600,99514078,4096M,97114095,98454496,99190162,1459249152.0,1.0,1647327651,350,2.0,10987472,98848613
0.72951,500,84566469,3584M,80572820,82896044,84106300,1473527808.0,2.0,1647327658,450,0.5,94347139,83484432
1.182111,350,42794923,3584M,24657979,36553856,41939267,1131851776.0,3.0,1647327669,450,0.5,94347139,39222485
1.764927,250,299222,3584M,24998,177380,271280,533561344.0,4.0,1647327722,450,0.5,94347139,208060
0.740751,500,81091407,3584M,77757245,79719778,80759063,1473527808.0,2.0,1647327817,450,0.5,94347139,80198212
1.169069,350,37957847,3584M,24478525,32970856,36774440,1164963840.0,3.0,1647327821,450,0.5,94347139,34657836
1.764927,250,265692,3584M,3990,93011,185946,518377472.0,4.0,1647327870,450,0.5,94347139,116052
1.291712,400,46388602,3584M,31960565,42096115,45747781,1301032960.0,3.0,1647327975,450,0.5,94347139,43952406
0.780774,500,81258677,3584M,78021907,79986422,80960254,1522298880.0,2.0,1647327978,450,0.5,94347139,80464036
1.781907,250,179008,3584M,409,80075,147457,511168512.0,4.0,1647328018,450,0.5,94347139,104777
0.16003,50,45176607,1024M,43661948,44556435,45051514,407830528.0,0.5,1647328076,50,4.5,3178,44801119
1.291712,400,50267898,3584M,35435571,44358070,49026568,1262751744.0,3.0,1647328128,450,0.5,94347139,46730619
0.7808,550,85739556,3584M,83151324,84531651,85361832,1658290176.0,2.0,1647328137,450,0.5,94347139,84875921
1.781907,300,251305,3584M,3918,141088,219600,795979776.0,4.0,1647328167,450,0.5,94347139,169861
0.171014,50,43494045,1024M,41907819,42667800,43305610,331436032.0,0.5,1647328226,50,4.5,3178,42881115
1.262848,400,49050554,3584M,38396624,44706103,48071700,1294921728.0,3.0,1647328281,450,0.5,94347139,46162859
0.787429,550,86838867,3584M,83313551,85218202,86510259,1524531200.0,2.0,1647328297,450,0.5,94347139,85864770
1.781138,300,276561,3584M,12749,126455,236081,757661696.0,4.0,1647328317,450,0.5,94347139,165152
0.171014,50,42585515,1024M,40999355,41856249,42433718,331862016.0,0.5,1647328377,50,4.5,3178,42094856
1.262848,450,56064640,3584M,47809223,52576296,55598017,1400991744.0,3.0,1647328435,450,0.5,94347139,54216456
0.810018,550,87717103,3584M,84568627,86244511,87262877,1599987712.0,2.0,1647328456,450,0.5,94347139,86639989
1.759147,300,6057118,3584M,55736,223524,4183147,804118528.0,4.0,1647328466,450,0.5,94347139,1061237
0.173923,100,75073195,1024M,73532897,74382891,74948057,468455424.0,0.5,1647328531,50,4.5,3178,74629981
1.24163,450,58459597,3584M,44785405,54408935,57581246,1408520192.0,3.0,1647328589,450,0.5,94347139,55911040
0.802951,600,91027339,3584M,87953588,89894008,90794433,1618632704.0,2.0,1647328617,450,0.5,94347139,90234303
1.644507,350,16665580,3584M,3977259,10113418,14854774,1129082880.0,4.0,1647328619,450,0.5,94347139,12388113
0.178903,100,76710497,1024M,75815334,76212506,76660996,437014528.0,0.5,1647328692,50,4.5,3178,76440280
1.24163,450,58626341,3584M,47298378,54581739,57910488,1430630400.0,3.0,1647328742,450,0.5,94347139,56154349
1.686175,350,14614224,3584M,4233627,8866663,12860610,1095651328.0,4.0,1647328771,450,0.5,94347139,10650521
0.79513,600,87730041,3584M,82792582,85933625,87393756,1676337152.0,2.0,1647328782,450,0.5,94347139,86675298
0.178903,150,87830212,1024M,85900954,86839189,87518013,573976576.0,0.5,1647328857,50,4.5,3178,87114481
1.238304,500,64260263,3584M,55314983,60753258,63526971,1591517184.0,3.0,1647328897,450,0.5,94347139,62075392
1.686175,350,17284376,3584M,3876402,9575710,15940105,1096011776.0,4.0,1647328924,450,0.5,94347139,12133457
0.798996,600,85669235,3584M,82928080,84534986,85424491,1833455616.0,2.0,1647328947,450,0.5,94347139,84870936
0.178093,200,92484242,1024M,90343484,91441840,92259088,642498560.0,0.5,1647329027,50,4.5,3178,91745138
1.201354,500,60116117,3584M,47212459,57254785,59667958,1558581248.0,3.0,1647329051,450,0.5,94347139,58545823
1.739645,400,22336772,3584M,3872837,15974946,20082591,1297698816.0,4.0,1647329077,450,0.5,94347139,17949855
0.18218,200,94599250,1024M,92732937,93692802,94342309,616968192.0,0.5,1647329191,50,4.5,3178,93948264
1.21686,500,65655525,3584M,51228449,61867784,65067463,1623715840.0,3.0,1647329206,450,0.5,94347139,63633371
1.739645,400,26000678,3584M,4960560,20602722,24710414,1295958016.0,4.0,1647329230,450,0.5,94347139,22609730
0.18071,250,96101934,1024M,94051517,95085888,95797195,847007744.0,0.5,1647329357,50,4.5,3178,95355044
1.271853,550,64259633,3584M,55004591,60961678,63664438,1679327232.0,3.0,1647329362,450,0.5,94347139,62125120
1.728027,400,17596385,3584M,4101678,11026571,16085814,1253597184.0,4.0,1647329384,450,0.5,94347139,13501958
0.738615,50,89034,3840M,355,35386,73046,254668800.0,2.0,1647329472,450,1.5,87829898,49809
1.310125,550,66979706,3584M,57563470,63937069,66385144,1744252928.0,3.0,1647329518,450,0.5,94347139,65073949
0.199316,250,97426726,1024M,95699809,96819618,97309181,847007744.0,0.5,1647329524,50,4.5,3178,97061345
1.728027,450,32054484,3584M,14271091,25700221,30400605,1384321024.0,4.0,1647329538,450,0.5,94347139,28006053
0.605178,50,419644,3840M,323,53291,276796,263557120.0,2.0,1647329614,450,1.5,87829898,88453
1.310125,550,67201509,3584M,58552433,64401000,66670339,1770123264.0,3.0,1647329674,450,0.5,94347139,65287852
1.791292,450,32042269,3584M,7488145,25864158,31158522,1378156544.0,4.0,1647329692,450,0.5,94347139,28357047
0.205456,300,97402725,1024M,94353651,94675077,95182527,902676480.0,0.5,1647329700,50,4.5,3178,94807192
0.611813,50,80876,3840M,300,42026,69968,257921024.0,2.0,1647329757,450,1.5,87829898,53658
1.27555,600,72026187,3584M,60556206,68167128,71661928,1800114176.0,3.0,1647329831,450,0.5,94347139,70132098
1.831755,450,29590481,3584M,12137866,26229602,29136308,1395060736.0,4.0,1647329847,450,0.5,94347139,27797666
0.204261,300,97700583,1024M,95845874,97089323,97595274,839380992.0,0.5,1647329875,50,4.5,3178,97395220
0.625705,100,6702771,3840M,977071,2573774,5225979,442871808.0,2.0,1647329905,450,1.5,87829898,3585809
1.249652,600,71538653,3584M,60160268,69515107,71172048,1855078400.0,3.0,1647329988,450,0.5,94347139,70392512
1.831755,500,39035645,3584M,19838313,33886846,38509004,1620045824.0,4.0,1647330002,450,0.5,94347139,35785697
0.625705,100,1730670,3840M,84381,590816,1508224,464781312.0,2.0,1647330050,450,1.5,87829898,917195
0.194553,350,99294007,1024M,97285384,98477276,99109908,839380992.0,0.5,1647330054,50,4.5,3178,98795579
1.256845,600,71632750,3584M,62259955,69506055,71222900,1747210240.0,3.0,1647330145,450,0.5,94347139,70319178
1.827109,500,39829978,3584M,18102745,34492389,38902223,1552797696.0,4.0,1647330158,450,0.5,94347139,36833944
0.62245,100,124184,3840M,18930,68077,107115,420061184.0,2.0,1647330194,450,1.5,87829898,79000
1.959898,500,30091776,3584M,14486661,26648180,29553731,1648287744.0,4.0,1647330313,450,0.5,94347139,28143962
0.623422,150,25150821,3840M,16502797,21586418,24515469,610471936.0,2.0,1647330342,450,1.5,87829898,23065107
1.959898,550,45071643,3584M,28288947,40983965,44415306,1730600960.0,4.0,1647330474,450,0.5,94347139,42725326
0.179728,50,54235698,1280M,53016418,53728968,54161123,343678976.0,0.5,1647330485,400,3.0,47992067,53863192
0.603169,150,22139738,3840M,8760081,17024905,21388980,603582464.0,2.0,1647330491,450,1.5,87829898,19560098
1.956906,550,39027604,3584M,23737465,35987409,38476232,1768689664.0,4.0,1647330629,450,0.5,94347139,37114236
0.139554,50,60050544,1280M,58904839,59619345,59945086,350302208.0,0.5,1647330633,400,3.0,47992067,59765486
0.586236,150,44326290,3840M,34755539,41945319,44004611,631549952.0,2.0,1647330640,450,1.5,87829898,43379844
1.082523,50,565,3840M,208,345,486,251191296.0,3.0,1647330654,450,1.5,87829898,393
0.150587,50,63148046,1280M,61732343,62526229,63003711,350302208.0,0.5,1647330781,400,3.0,47992067,62721555
1.956906,550,44277067,3584M,27970951,39638074,43599932,1740664832.0,4.0,1647330786,450,0.5,94347139,41442878
0.562744,200,64485008,3840M,49856266,59628612,64140521,765091840.0,2.0,1647330790,450,1.5,87829898,62794521
1.001663,50,2851,3840M,192,330,705,255156224.0,3.0,1647330797,450,1.5,87829898,384
0.15106,100,85098144,1280M,83483739,84315412,84848632,424927232.0,0.5,1647330930,400,3.0,47992067,84489216
1.046945,50,868,3840M,195,335,497,257228800.0,3.0,1647330939,450,1.5,87829898,386
0.525308,200,64410107,3840M,57129761,61895713,64028336,747368448.0,2.0,1647330941,450,1.5,87829898,63345706
1.78552,600,52839404,3584M,33104571,48212711,51866217,1846620160.0,4.0,1647330942,450,0.5,94347139,49764405
0.177211,100,80799051,1280M,79486169,80291902,80728202,531599360.0,0.5,1647331079,400,3.0,47992067,80512756
1.021793,100,134469,3840M,269,57756,109298,329457664.0,3.0,1647331082,450,1.5,87829898,78018
0.542342,200,52245410,3840M,44267271,49314900,51944697,750710784.0,2.0,1647331091,450,1.5,87829898,50762671
1.876832,600,49372457,3584M,32491842,43315118,48240539,1837703168.0,4.0,1647331106,450,0.5,94347139,45812139
1.04054,100,532319,3840M,875,186112,403320,324390912.0,3.0,1647331226,450,1.5,87829898,281185
0.197135,100,80796150,1280M,79224057,80230010,80670463,429514752.0,0.5,1647331229,400,3.0,47992067,80428381
0.552792,250,62760716,3840M,54090666,60032814,62475721,878981120.0,2.0,1647331242,450,1.5,87829898,61397481
1.958215,600,47101980,3584M,31711119,42497406,46380686,1795461120.0,4.0,1647331262,450,0.5,94347139,44593609
1.176809,100,127847,3840M,468,57939,106920,293457920.0,3.0,1647331370,450,1.5,87829898,77666
0.204936,150,85259280,1280M,83555830,84627119,85152821,603074560.0,0.5,1647331381,400,3.0,47992067,84923222
0.696947,250,47295667,3840M,38510612,44819649,46792075,879853568.0,2.0,1647331394,450,1.5,87829898,45851436
1.26162,150,375441,3840M,45899,210312,324692,390434816.0,3.0,1647331515,450,1.5,87829898,252465
0.696947,250,58419200,3840M,50699072,55937287,57526693,908328960.0,2.0,1647331546,450,1.5,87829898,56688391
0.200772,150,90711918,1280M,88487697,89828023,90449250,547913728.0,0.5,1647331546,400,3.0,47992067,90097205
1.211227,150,128551,3840M,1835,54983,102927,365924352.0,3.0,1647331660,450,1.5,87829898,73029
0.760073,300,46937372,3840M,38501372,44149247,46525550,1019478016.0,2.0,1647331697,450,1.5,87829898,45444950
0.197057,200,91616235,1280M,90074766,91215532,91554232,653971456.0,0.5,1647331710,400,3.0,47992067,91409607
1.834748,50,528,3840M,191,315,429,250515456.0,4.0,1647331767,450,1.5,87829898,350
1.29076,150,112965,3840M,1756,56240,96168,407719936.0,3.0,1647331805,450,1.5,87829898,70939
0.870972,300,57853255,3840M,47005993,53920206,57333404,978538496.0,2.0,1647331851,450,1.5,87829898,55917482
0.204506,250,97270176,1280M,95393481,96335582,97140347,787972096.0,0.5,1647331884,400,3.0,47992067,96653410
1.205812,50,1418,3840M,191,303,436,247435264.0,4.0,1647331909,450,1.5,87829898,341
1.317496,200,196887,3840M,10926,110649,177461,580628480.0,3.0,1647331952,450,1.5,87829898,137287
