scenarioK_csi/samples_base.csv.sample_key,scenarioK_csi/antenna_00_features.csv.subcarrier_8_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_11_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_7_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_21_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_10_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_5_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_1_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_9_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_2_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_4_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_6_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_16_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_3_imaginary,target_x,scenarioK_csi/antenna_00_features.csv.subcarrier_19_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_20_imaginary
user_3_sample_180,0.48046875,0.4375,0.484375,0.34765625,0.453125,0.4921875,0.50390625,0.46484375,0.484375,0.48046875,0.484375,0.390625,0.484375,732,0.36328125,0.37109375
user_3_sample_181,0.46875,0.44140625,0.484375,0.359375,0.45703125,0.48046875,0.50390625,0.46484375,0.5078125,0.484375,0.46875,0.390625,0.49609375,732,0.359375,0.36328125
user_3_sample_182,0.46875,0.42578125,0.46484375,0.35546875,0.44921875,0.48046875,0.5078125,0.45703125,0.50390625,0.4921875,0.484375,0.3828125,0.49609375,732,0.35546875,0.34765625
user_3_sample_183,0.45703125,0.42578125,0.46484375,0.3359375,0.4296875,0.48046875,0.484375,0.44140625,0.50390625,0.4765625,0.46875,0.390625,0.49609375,732,0.34765625,0.34375
user_3_sample_184,0.44921875,0.42578125,0.46875,0.34765625,0.44921875,0.46875,0.50390625,0.44140625,0.49609375,0.50390625,0.4921875,0.390625,0.484375,732,0.34765625,0.3359375
user_3_sample_185,0.46875,0.4296875,0.46875,0.33203125,0.42578125,0.4921875,0.49609375,0.45703125,0.484375,0.484375,0.4765625,0.38671875,0.484375,732,0.359375,0.33203125
user_3_sample_186,0.4765625,0.4375,0.49609375,0.35546875,0.44921875,0.49609375,0.50390625,0.46484375,0.50390625,0.4921875,0.4921875,0.3984375,0.4921875,732,0.37109375,0.36328125
user_3_sample_187,0.453125,0.41796875,0.44921875,0.33203125,0.4375,0.4765625,0.484375,0.4296875,0.484375,0.48046875,0.46875,0.37109375,0.46875,732,0.34375,0.33203125
user_3_sample_188,0.4765625,0.46875,0.4765625,0.36328125,0.45703125,0.484375,0.49609375,0.45703125,0.50390625,0.50390625,0.5078125,0.390625,0.515625,732,0.375,0.359375
user_3_sample_189,0.45703125,0.44140625,0.4765625,0.3359375,0.46484375,0.484375,0.50390625,0.453125,0.515625,0.4921875,0.48046875,0.390625,0.5078125,732,0.359375,0.34765625
user_3_sample_18,0.46875,0.44140625,0.48046875,0.3359375,0.44140625,0.4921875,0.49609375,0.46484375,0.49609375,0.484375,0.4765625,0.38671875,0.50390625,732,0.359375,0.33203125
user_3_sample_190,0.4765625,0.453125,0.48046875,0.34765625,0.44921875,0.4921875,0.50390625,0.45703125,0.49609375,0.49609375,0.46875,0.3984375,0.4921875,732,0.35546875,0.34765625
user_3_sample_191,0.46875,0.4375,0.4765625,0.3359375,0.44140625,0.4765625,0.484375,0.44921875,0.49609375,0.484375,0.48046875,0.390625,0.48046875,732,0.36328125,0.34375
user_3_sample_192,0.45703125,0.42578125,0.46484375,0.34765625,0.44921875,0.48046875,0.49609375,0.45703125,0.4921875,0.4921875,0.46875,0.3828125,0.49609375,732,0.37109375,0.35546875
user_3_sample_193,0.453125,0.4296875,0.4765625,0.34375,0.4375,0.48046875,0.49609375,0.45703125,0.48046875,0.484375,0.48046875,0.38671875,0.484375,732,0.359375,0.359375
user_3_sample_194,0.45703125,0.44140625,0.46875,0.34375,0.4375,0.4765625,0.4921875,0.44140625,0.484375,0.484375,0.4765625,0.375,0.50390625,732,0.36328125,0.35546875
user_3_sample_195,0.453125,0.42578125,0.46875,0.31640625,0.4375,0.48046875,0.484375,0.44921875,0.484375,0.484375,0.46875,0.37109375,0.49609375,732,0.3359375,0.34375
user_3_sample_196,0.46484375,0.4296875,0.46875,0.32421875,0.4296875,0.48046875,0.5078125,0.44921875,0.4765625,0.4765625,0.45703125,0.37109375,0.4921875,732,0.36328125,0.35546875
user_3_sample_197,0.46875,0.44921875,0.46484375,0.34375,0.4375,0.484375,0.484375,0.45703125,0.5078125,0.484375,0.48046875,0.38671875,0.49609375,732,0.359375,0.35546875
user_3_sample_198,0.45703125,0.4375,0.46484375,0.3359375,0.44921875,0.48046875,0.5078125,0.453125,0.49609375,0.4921875,0.46875,0.3828125,0.484375,732,0.35546875,0.36328125
user_3_sample_199,0.46875,0.4140625,0.45703125,0.33203125,0.44921875,0.484375,0.4921875,0.453125,0.50390625,0.484375,0.46875,0.38671875,0.4921875,732,0.359375,0.35546875
user_3_sample_19,0.453125,0.42578125,0.45703125,0.3359375,0.44140625,0.46875,0.49609375,0.4375,0.46875,0.46875,0.45703125,0.3828125,0.48046875,732,0.32421875,0.3359375
user_3_sample_1,0.453125,0.4296875,0.4765625,0.3203125,0.44921875,0.4765625,0.49609375,0.44921875,0.5078125,0.49609375,0.4765625,0.375,0.4921875,732,0.34375,0.32421875
user_3_sample_200,0.453125,0.4296875,0.4765625,0.34375,0.4375,0.4921875,0.4921875,0.46484375,0.4921875,0.48046875,0.4921875,0.375,0.49609375,732,0.359375,0.37109375
user_3_sample_201,0.453125,0.4296875,0.48046875,0.34765625,0.44140625,0.484375,0.49609375,0.4375,0.4921875,0.4921875,0.48046875,0.38671875,0.4921875,732,0.35546875,0.34765625
user_3_sample_202,0.46875,0.42578125,0.44140625,0.3359375,0.44921875,0.46875,0.4921875,0.4296875,0.4921875,0.4765625,0.46875,0.375,0.50390625,732,0.35546875,0.359375
user_3_sample_203,0.44921875,0.42578125,0.453125,0.3203125,0.44921875,0.46875,0.49609375,0.453125,0.50390625,0.484375,0.46484375,0.375,0.484375,732,0.35546875,0.3359375
user_3_sample_204,0.44140625,0.41796875,0.44921875,0.3046875,0.4375,0.4765625,0.49609375,0.44921875,0.48046875,0.48046875,0.46875,0.36328125,0.4921875,732,0.34375,0.32421875
user_3_sample_205,0.45703125,0.4375,0.46484375,0.32421875,0.45703125,0.4921875,0.50390625,0.44140625,0.49609375,0.48046875,0.484375,0.390625,0.49609375,732,0.35546875,0.34765625
user_3_sample_206,0.46484375,0.4296875,0.46484375,0.34765625,0.44140625,0.48046875,0.484375,0.44140625,0.48046875,0.4921875,0.4765625,0.375,0.484375,732,0.35546875,0.34765625
user_3_sample_207,0.46484375,0.42578125,0.45703125,0.34375,0.44140625,0.484375,0.48046875,0.453125,0.49609375,0.484375,0.45703125,0.390625,0.48046875,732,0.34375,0.34375
user_3_sample_208,0.46484375,0.4375,0.4765625,0.34765625,0.46484375,0.49609375,0.4921875,0.453125,0.5078125,0.5078125,0.45703125,0.3984375,0.4921875,732,0.35546875,0.37109375
user_3_sample_209,0.45703125,0.4296875,0.45703125,0.34375,0.44140625,0.484375,0.484375,0.45703125,0.50390625,0.484375,0.484375,0.390625,0.50390625,732,0.36328125,0.34765625
user_3_sample_20,0.44921875,0.42578125,0.46484375,0.3359375,0.453125,0.48046875,0.4765625,0.44140625,0.4921875,0.4765625,0.46875,0.37109375,0.4765625,732,0.3359375,0.34375
user_3_sample_210,0.46484375,0.4375,0.46875,0.34375,0.453125,0.4921875,0.4921875,0.44921875,0.5078125,0.4921875,0.49609375,0.375,0.49609375,732,0.36328125,0.35546875
user_3_sample_211,0.46875,0.42578125,0.46484375,0.3359375,0.44921875,0.4921875,0.49609375,0.46484375,0.515625,0.49609375,0.4921875,0.38671875,0.49609375,732,0.35546875,0.36328125
user_3_sample_212,0.46875,0.41796875,0.46484375,0.33203125,0.4375,0.48046875,0.484375,0.4296875,0.48046875,0.48046875,0.4765625,0.38671875,0.4921875,732,0.34765625,0.34765625
user_3_sample_213,0.46875,0.44921875,0.48046875,0.34765625,0.453125,0.50390625,0.50390625,0.453125,0.4921875,0.50390625,0.46875,0.40234375,0.49609375,732,0.359375,0.359375
user_3_sample_214,0.4765625,0.4375,0.45703125,0.34375,0.44921875,0.4765625,0.50390625,0.453125,0.49609375,0.4921875,0.4765625,0.38671875,0.50390625,732,0.375,0.36328125
user_3_sample_215,0.453125,0.4296875,0.46875,0.34765625,0.44140625,0.484375,0.50390625,0.45703125,0.49609375,0.484375,0.48046875,0.390625,0.484375,732,0.359375,0.359375
user_3_sample_216,0.4765625,0.4375,0.46875,0.34765625,0.453125,0.4765625,0.50390625,0.453125,0.48046875,0.48046875,0.484375,0.3984375,0.50390625,732,0.359375,0.375
user_3_sample_217,0.45703125,0.42578125,0.46875,0.32421875,0.453125,0.4765625,0.484375,0.45703125,0.484375,0.48046875,0.46875,0.3984375,0.4765625,732,0.359375,0.35546875
user_3_sample_218,0.453125,0.4140625,0.45703125,0.32421875,0.44140625,0.484375,0.484375,0.4375,0.50390625,0.4765625,0.46875,0.375,0.4921875,732,0.34765625,0.34375
user_3_sample_219,0.45703125,0.4375,0.46875,0.34375,0.44921875,0.48046875,0.484375,0.453125,0.50390625,0.48046875,0.48046875,0.390625,0.484375,732,0.35546875,0.359375
user_3_sample_21,0.45703125,0.4296875,0.48046875,0.32421875,0.42578125,0.49609375,0.4921875,0.44140625,0.49609375,0.49609375,0.46875,0.38671875,0.50390625,732,0.34765625,0.3359375
user_3_sample_220,0.453125,0.42578125,0.4765625,0.34375,0.4296875,0.484375,0.4921875,0.44140625,0.50390625,0.4921875,0.4765625,0.38671875,0.484375,732,0.359375,0.36328125
user_3_sample_221,0.46484375,0.4296875,0.46484375,0.3203125,0.44921875,0.4921875,0.484375,0.453125,0.484375,0.49609375,0.48046875,0.390625,0.484375,732,0.36328125,0.36328125
user_3_sample_222,0.453125,0.42578125,0.45703125,0.31640625,0.4296875,0.4765625,0.484375,0.44140625,0.50390625,0.48046875,0.46484375,0.3828125,0.484375,732,0.34765625,0.35546875
user_3_sample_223,0.46875,0.41796875,0.46875,0.32421875,0.44921875,0.46875,0.4921875,0.44921875,0.50390625,0.4921875,0.48046875,0.390625,0.4921875,732,0.359375,0.34765625
user_3_sample_224,0.46484375,0.4375,0.4765625,0.34765625,0.44140625,0.48046875,0.49609375,0.44921875,0.49609375,0.4921875,0.46484375,0.38671875,0.4921875,732,0.375,0.35546875
user_3_sample_225,0.45703125,0.4140625,0.46875,0.34375,0.44921875,0.48046875,0.49609375,0.453125,0.49609375,0.4921875,0.4765625,0.38671875,0.4921875,732,0.34375,0.3359375
user_3_sample_226,0.44921875,0.41796875,0.44921875,0.3203125,0.4375,0.48046875,0.4921875,0.4296875,0.49609375,0.4765625,0.46875,0.36328125,0.48046875,732,0.34765625,0.32421875
user_3_sample_227,0.4375,0.41015625,0.46484375,0.33203125,0.4296875,0.48046875,0.484375,0.453125,0.484375,0.48046875,0.48046875,0.375,0.48046875,732,0.33203125,0.3359375
user_3_sample_228,0.45703125,0.42578125,0.46484375,0.3359375,0.44921875,0.48046875,0.49609375,0.46484375,0.49609375,0.4765625,0.48046875,0.38671875,0.50390625,732,0.359375,0.36328125
user_3_sample_229,0.4765625,0.44140625,0.4765625,0.34375,0.44921875,0.4765625,0.50390625,0.453125,0.4921875,0.484375,0.46875,0.38671875,0.49609375,732,0.359375,0.34375
user_3_sample_22,0.453125,0.4140625,0.46484375,0.32421875,0.4296875,0.48046875,0.49609375,0.41796875,0.484375,0.49609375,0.46875,0.36328125,0.4921875,732,0.32421875,0.32421875
user_3_sample_230,0.4765625,0.42578125,0.46484375,0.34375,0.45703125,0.484375,0.4921875,0.44921875,0.4921875,0.484375,0.484375,0.38671875,0.484375,732,0.35546875,0.35546875
user_3_sample_231,0.46875,0.4296875,0.46484375,0.34375,0.44921875,0.48046875,0.49609375,0.44921875,0.4921875,0.4765625,0.48046875,0.375,0.484375,732,0.35546875,0.3359375
user_3_sample_232,0.453125,0.44140625,0.46875,0.3359375,0.44921875,0.484375,0.515625,0.44921875,0.49609375,0.49609375,0.48046875,0.40234375,0.4921875,732,0.36328125,0.359375
user_3_sample_233,0.48046875,0.44140625,0.46484375,0.36328125,0.4296875,0.49609375,0.49609375,0.453125,0.49609375,0.5078125,0.4765625,0.38671875,0.4921875,732,0.37109375,0.35546875
user_3_sample_234,0.453125,0.41796875,0.44921875,0.32421875,0.44140625,0.46875,0.49609375,0.44140625,0.484375,0.46875,0.4765625,0.38671875,0.4921875,732,0.32421875,0.33203125
user_3_sample_235,0.46484375,0.41796875,0.46484375,0.34375,0.44921875,0.48046875,0.4921875,0.44921875,0.48046875,0.49609375,0.48046875,0.390625,0.50390625,732,0.34765625,0.35546875
user_3_sample_236,0.453125,0.44921875,0.46484375,0.35546875,0.44921875,0.4765625,0.5078125,0.44921875,0.49609375,0.4921875,0.484375,0.38671875,0.49609375,732,0.35546875,0.34765625
user_3_sample_237,0.46484375,0.4375,0.46875,0.34765625,0.453125,0.49609375,0.5078125,0.453125,0.50390625,0.4921875,0.46875,0.3828125,0.5078125,732,0.3828125,0.34765625
user_3_sample_238,0.45703125,0.44921875,0.45703125,0.3203125,0.44140625,0.4765625,0.4921875,0.4375,0.51953125,0.4921875,0.484375,0.38671875,0.515625,732,0.375,0.35546875
user_3_sample_239,0.48046875,0.44140625,0.46875,0.34375,0.4296875,0.48046875,0.50390625,0.46875,0.49609375,0.49609375,0.4765625,0.390625,0.5078125,732,0.359375,0.359375
user_3_sample_23,0.46484375,0.4375,0.45703125,0.32421875,0.4375,0.4921875,0.48046875,0.453125,0.49609375,0.48046875,0.4765625,0.37109375,0.4921875,732,0.3359375,0.34765625
user_3_sample_24,0.453125,0.44140625,0.46875,0.32421875,0.44921875,0.4765625,0.49609375,0.45703125,0.484375,0.46875,0.46484375,0.3828125,0.484375,732,0.359375,0.35546875
user_3_sample_25,0.45703125,0.4296875,0.453125,0.3203125,0.4375,0.4765625,0.484375,0.4296875,0.49609375,0.48046875,0.46875,0.37109375,0.4921875,732,0.3359375,0.33203125
user_3_sample_26,0.44921875,0.4296875,0.45703125,0.3203125,0.4375,0.46875,0.5078125,0.4375,0.4921875,0.46875,0.46875,0.37109375,0.4921875,732,0.36328125,0.32421875
user_3_sample_27,0.4765625,0.44140625,0.4921875,0.3359375,0.453125,0.48046875,0.5078125,0.453125,0.49609375,0.4765625,0.4765625,0.390625,0.4921875,732,0.37109375,0.35546875
user_3_sample_28,0.44921875,0.41796875,0.45703125,0.33203125,0.41015625,0.4765625,0.484375,0.4375,0.48046875,0.46875,0.4765625,0.375,0.4921875,732,0.3359375,0.3359375
user_3_sample_29,0.45703125,0.4375,0.46484375,0.32421875,0.44921875,0.4765625,0.484375,0.45703125,0.484375,0.484375,0.46875,0.38671875,0.4921875,732,0.35546875,0.3359375
user_3_sample_2,0.46484375,0.4296875,0.484375,0.30859375,0.44140625,0.4921875,0.5078125,0.4375,0.49609375,0.4921875,0.4921875,0.37109375,0.5078125,732,0.33203125,0.3359375
user_3_sample_30,0.453125,0.42578125,0.46875,0.33203125,0.42578125,0.48046875,0.4921875,0.4296875,0.5078125,0.48046875,0.4765625,0.3828125,0.50390625,732,0.34765625,0.33203125
user_3_sample_31,0.453125,0.41015625,0.453125,0.3203125,0.4140625,0.46484375,0.4921875,0.4375,0.4921875,0.48046875,0.4765625,0.36328125,0.48046875,732,0.33203125,0.32421875
user_3_sample_32,0.46484375,0.4296875,0.46875,0.3203125,0.44140625,0.4921875,0.4921875,0.453125,0.49609375,0.4921875,0.46875,0.3828125,0.49609375,732,0.359375,0.34765625
user_3_sample_33,0.453125,0.4296875,0.453125,0.34375,0.4375,0.4921875,0.50390625,0.44140625,0.515625,0.4921875,0.4765625,0.3828125,0.49609375,732,0.36328125,0.33203125
user_3_sample_34,0.4375,0.41796875,0.44921875,0.3203125,0.42578125,0.46484375,0.48046875,0.44140625,0.48046875,0.46484375,0.46875,0.38671875,0.484375,732,0.34375,0.32421875
user_3_sample_35,0.46875,0.42578125,0.46875,0.33203125,0.44140625,0.484375,0.484375,0.45703125,0.4921875,0.4765625,0.48046875,0.38671875,0.49609375,732,0.35546875,0.359375
user_3_sample_36,0.45703125,0.44140625,0.45703125,0.3359375,0.44140625,0.4765625,0.49609375,0.44140625,0.4921875,0.46875,0.4765625,0.375,0.484375,732,0.34375,0.34375
user_3_sample_37,0.453125,0.44140625,0.46875,0.31640625,0.44921875,0.4921875,0.50390625,0.44921875,0.4765625,0.49609375,0.48046875,0.38671875,0.4765625,732,0.34765625,0.34375
user_3_sample_38,0.453125,0.40234375,0.45703125,0.3203125,0.4296875,0.48046875,0.484375,0.42578125,0.48046875,0.4765625,0.46484375,0.37109375,0.4921875,732,0.34375,0.33203125
user_3_sample_39,0.45703125,0.41796875,0.46875,0.32421875,0.44140625,0.46875,0.484375,0.44140625,0.484375,0.484375,0.44921875,0.37109375,0.4921875,732,0.3359375,0.34375
user_3_sample_3,0.46484375,0.4375,0.4765625,0.3203125,0.453125,0.4921875,0.5078125,0.44140625,0.50390625,0.49609375,0.4921875,0.3828125,0.5078125,732,0.34765625,0.3359375
user_3_sample_40,0.48046875,0.42578125,0.453125,0.3359375,0.4375,0.48046875,0.50390625,0.44140625,0.484375,0.48046875,0.48046875,0.36328125,0.48046875,732,0.34765625,0.34375
user_3_sample_41,0.45703125,0.4375,0.45703125,0.31640625,0.44921875,0.484375,0.4921875,0.44921875,0.50390625,0.4921875,0.45703125,0.390625,0.50390625,732,0.34765625,0.3359375
user_3_sample_42,0.453125,0.42578125,0.46484375,0.31640625,0.4375,0.4921875,0.49609375,0.44921875,0.4921875,0.48046875,0.46875,0.3828125,0.48046875,732,0.34765625,0.32421875
user_3_sample_43,0.45703125,0.41796875,0.45703125,0.3203125,0.44921875,0.48046875,0.49609375,0.44140625,0.49609375,0.48046875,0.45703125,0.36328125,0.48046875,732,0.3359375,0.33203125
user_3_sample_44,0.453125,0.41796875,0.46484375,0.32421875,0.42578125,0.48046875,0.49609375,0.4375,0.48046875,0.46875,0.453125,0.36328125,0.484375,732,0.33203125,0.33203125
user_3_sample_45,0.45703125,0.4296875,0.46875,0.31640625,0.44921875,0.48046875,0.49609375,0.44140625,0.48046875,0.48046875,0.48046875,0.37109375,0.4921875,732,0.34375,0.34375
user_3_sample_46,0.44921875,0.42578125,0.46875,0.32421875,0.4296875,0.46875,0.50390625,0.44921875,0.48046875,0.48046875,0.46875,0.37109375,0.484375,732,0.359375,0.3359375
user_3_sample_47,0.46484375,0.4296875,0.48046875,0.35546875,0.44140625,0.4921875,0.49609375,0.44921875,0.5078125,0.4921875,0.48046875,0.375,0.515625,732,0.34765625,0.34375
user_3_sample_48,0.44921875,0.44140625,0.484375,0.33203125,0.44140625,0.484375,0.49609375,0.453125,0.49609375,0.5078125,0.48046875,0.3828125,0.5078125,732,0.35546875,0.34765625
user_3_sample_49,0.46484375,0.4375,0.4765625,0.32421875,0.453125,0.4921875,0.49609375,0.44140625,0.50390625,0.4921875,0.484375,0.3828125,0.515625,732,0.35546875,0.34375
user_3_sample_4,0.44921875,0.42578125,0.46484375,0.296875,0.4296875,0.48046875,0.49609375,0.44140625,0.48046875,0.48046875,0.46484375,0.34765625,0.4921875,732,0.3359375,0.3203125
user_3_sample_50,0.46484375,0.4296875,0.46875,0.34765625,0.453125,0.4921875,0.50390625,0.453125,0.50390625,0.49609375,0.46875,0.3984375,0.4921875,732,0.34765625,0.35546875
user_3_sample_51,0.46875,0.41796875,0.46484375,0.32421875,0.4375,0.4765625,0.49609375,0.44140625,0.50390625,0.484375,0.484375,0.359375,0.49609375,732,0.34765625,0.34765625
user_3_sample_52,0.453125,0.44140625,0.46875,0.32421875,0.41796875,0.49609375,0.4921875,0.4375,0.50390625,0.484375,0.46875,0.375,0.484375,732,0.34765625,0.34375
user_3_sample_53,0.453125,0.4140625,0.4375,0.3203125,0.453125,0.46875,0.4921875,0.44921875,0.484375,0.46484375,0.48046875,0.375,0.49609375,732,0.359375,0.34375
user_3_sample_54,0.46875,0.4375,0.4765625,0.32421875,0.44921875,0.484375,0.51953125,0.44140625,0.5078125,0.50390625,0.484375,0.38671875,0.50390625,732,0.35546875,0.35546875
user_3_sample_55,0.46484375,0.4375,0.46875,0.3359375,0.4375,0.49609375,0.4921875,0.46484375,0.49609375,0.4921875,0.4765625,0.3984375,0.4921875,732,0.35546875,0.35546875
user_3_sample_56,0.45703125,0.4375,0.44921875,0.32421875,0.4375,0.46875,0.49609375,0.4375,0.484375,0.48046875,0.4765625,0.3828125,0.5078125,732,0.3359375,0.34375
user_3_sample_57,0.44140625,0.4140625,0.45703125,0.31640625,0.4296875,0.46875,0.4921875,0.453125,0.49609375,0.4765625,0.484375,0.37109375,0.49609375,732,0.34765625,0.33203125
user_3_sample_58,0.45703125,0.4375,0.4765625,0.33203125,0.453125,0.484375,0.49609375,0.45703125,0.4921875,0.49609375,0.484375,0.38671875,0.49609375,732,0.37109375,0.34765625
user_3_sample_59,0.46484375,0.4296875,0.46875,0.33203125,0.44921875,0.484375,0.49609375,0.44921875,0.50390625,0.4921875,0.4921875,0.38671875,0.515625,732,0.34765625,0.34765625
user_3_sample_5,0.453125,0.4140625,0.46484375,0.3046875,0.44140625,0.484375,0.49609375,0.42578125,0.5078125,0.484375,0.453125,0.34765625,0.484375,732,0.33203125,0.32421875
user_3_sample_60,0.46484375,0.4296875,0.4765625,0.33203125,0.44921875,0.4765625,0.49609375,0.45703125,0.4921875,0.48046875,0.4765625,0.390625,0.5078125,732,0.3359375,0.3359375
user_3_sample_61,0.4765625,0.44140625,0.46484375,0.32421875,0.44921875,0.48046875,0.515625,0.45703125,0.4921875,0.484375,0.48046875,0.375,0.50390625,732,0.34765625,0.34375
user_3_sample_62,0.48046875,0.4296875,0.46875,0.3359375,0.44140625,0.5078125,0.5234375,0.453125,0.5078125,0.484375,0.484375,0.3984375,0.49609375,732,0.36328125,0.35546875
user_3_sample_63,0.48046875,0.4375,0.4765625,0.33203125,0.44921875,0.4921875,0.50390625,0.453125,0.5078125,0.4921875,0.484375,0.3984375,0.515625,732,0.35546875,0.3359375
user_3_sample_64,0.46484375,0.4375,0.45703125,0.33203125,0.4375,0.484375,0.50390625,0.453125,0.49609375,0.5078125,0.4765625,0.3828125,0.50390625,732,0.35546875,0.3359375
user_3_sample_65,0.46484375,0.42578125,0.48046875,0.32421875,0.44140625,0.49609375,0.50390625,0.46484375,0.4921875,0.50390625,0.46484375,0.375,0.4921875,732,0.34375,0.33203125
user_3_sample_66,0.453125,0.42578125,0.4765625,0.33203125,0.44921875,0.484375,0.5078125,0.44921875,0.49609375,0.49609375,0.45703125,0.3828125,0.484375,732,0.35546875,0.3359375
user_3_sample_67,0.4765625,0.4296875,0.46875,0.33203125,0.45703125,0.4921875,0.50390625,0.4375,0.50390625,0.484375,0.49609375,0.40234375,0.50390625,732,0.34765625,0.35546875
user_3_sample_68,0.46875,0.4375,0.4765625,0.3359375,0.44921875,0.50390625,0.4921875,0.453125,0.515625,0.5078125,0.484375,0.3984375,0.5078125,732,0.359375,0.34765625
user_3_sample_69,0.46484375,0.42578125,0.46875,0.32421875,0.44140625,0.49609375,0.50390625,0.44921875,0.4921875,0.49609375,0.4765625,0.3828125,0.4921875,732,0.35546875,0.34375
user_3_sample_6,0.46484375,0.4140625,0.44921875,0.31640625,0.4375,0.484375,0.49609375,0.42578125,0.49609375,0.48046875,0.46875,0.37109375,0.4921875,732,0.33203125,0.31640625
user_3_sample_70,0.453125,0.44140625,0.46875,0.32421875,0.44140625,0.4921875,0.50390625,0.44921875,0.50390625,0.49609375,0.48046875,0.3828125,0.484375,732,0.34375,0.34375
user_3_sample_71,0.45703125,0.44140625,0.45703125,0.33203125,0.44140625,0.48046875,0.50390625,0.45703125,0.49609375,0.484375,0.46875,0.3828125,0.5078125,732,0.37109375,0.33203125
user_3_sample_72,0.4765625,0.4296875,0.46875,0.35546875,0.44921875,0.49609375,0.50390625,0.46484375,0.5078125,0.4765625,0.484375,0.37109375,0.49609375,732,0.34375,0.34375
user_3_sample_73,0.453125,0.4296875,0.453125,0.33203125,0.4296875,0.45703125,0.48046875,0.4375,0.49609375,0.46875,0.45703125,0.3828125,0.48046875,732,0.34375,0.33203125
user_3_sample_74,0.46875,0.4296875,0.48046875,0.33203125,0.44921875,0.484375,0.484375,0.45703125,0.50390625,0.49609375,0.484375,0.3828125,0.4921875,732,0.34375,0.34375
user_3_sample_75,0.453125,0.44140625,0.46484375,0.32421875,0.46875,0.48046875,0.5078125,0.44921875,0.49609375,0.49609375,0.4765625,0.375,0.51953125,732,0.35546875,0.34765625
user_3_sample_76,0.45703125,0.4375,0.46875,0.3359375,0.4296875,0.4921875,0.50390625,0.44140625,0.49609375,0.49609375,0.484375,0.37109375,0.49609375,732,0.359375,0.35546875
user_3_sample_77,0.4765625,0.4296875,0.4765625,0.359375,0.453125,0.48046875,0.515625,0.46875,0.5078125,0.4921875,0.4765625,0.390625,0.49609375,732,0.37109375,0.34765625
user_3_sample_78,0.48046875,0.4140625,0.46875,0.3359375,0.46484375,0.4921875,0.49609375,0.44921875,0.5078125,0.48046875,0.484375,0.390625,0.50390625,732,0.375,0.34375
user_3_sample_79,0.48046875,0.44140625,0.49609375,0.35546875,0.45703125,0.50390625,0.50390625,0.46875,0.515625,0.515625,0.49609375,0.41015625,0.50390625,732,0.37109375,0.36328125
user_3_sample_7,0.46484375,0.4375,0.46484375,0.31640625,0.44921875,0.4921875,0.50390625,0.44140625,0.49609375,0.49609375,0.46875,0.359375,0.484375,732,0.3359375,0.32421875
user_3_sample_80,0.48046875,0.44921875,0.4765625,0.34765625,0.45703125,0.50390625,0.515625,0.45703125,0.50390625,0.4921875,0.50390625,0.390625,0.5078125,732,0.36328125,0.37109375
user_3_sample_81,0.4765625,0.44140625,0.48046875,0.35546875,0.453125,0.4765625,0.5078125,0.46875,0.5078125,0.50390625,0.484375,0.41015625,0.515625,732,0.359375,0.36328125
user_3_sample_82,0.4765625,0.44140625,0.48046875,0.34375,0.46484375,0.4921875,0.5234375,0.46484375,0.50390625,0.4921875,0.46875,0.3828125,0.49609375,732,0.35546875,0.35546875
user_3_sample_83,0.46484375,0.44921875,0.4765625,0.34765625,0.45703125,0.49609375,0.50390625,0.453125,0.49609375,0.48046875,0.49609375,0.38671875,0.49609375,732,0.359375,0.37109375
user_3_sample_84,0.46484375,0.4375,0.46484375,0.31640625,0.453125,0.4765625,0.50390625,0.44140625,0.50390625,0.4921875,0.48046875,0.3828125,0.4921875,732,0.34375,0.34375
user_3_sample_85,0.45703125,0.42578125,0.46875,0.32421875,0.44140625,0.48046875,0.50390625,0.44140625,0.484375,0.4921875,0.46875,0.3828125,0.484375,732,0.359375,0.359375
user_3_sample_86,0.46484375,0.42578125,0.45703125,0.3359375,0.44140625,0.4921875,0.4921875,0.44140625,0.515625,0.484375,0.46875,0.37109375,0.49609375,732,0.34375,0.3359375
user_3_sample_87,0.46484375,0.4296875,0.46875,0.34375,0.44921875,0.48046875,0.49609375,0.453125,0.4921875,0.484375,0.4765625,0.37109375,0.50390625,732,0.35546875,0.35546875
user_3_sample_88,0.46484375,0.44140625,0.4765625,0.34375,0.44921875,0.50390625,0.49609375,0.45703125,0.4921875,0.484375,0.48046875,0.38671875,0.49609375,732,0.34375,0.34765625
user_3_sample_89,0.45703125,0.453125,0.46875,0.34375,0.453125,0.4921875,0.49609375,0.46875,0.5078125,0.49609375,0.484375,0.38671875,0.5078125,732,0.36328125,0.359375
